"overpush","url","author","title","author_post_time","reviewer","review_content","review_time","review_status"
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","nicewa",":全名是！？"," 203.67.120.177 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","kodance2003",":一樓的...你答對了..他有演大醫院小醫師"," 140.116.122.87 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","losel",":李繼民啦","  61.230.10.215 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","kodance2003",":沒錯沒錯  樓上的完全說對了...就是他"," 140.116.122.87 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","nicewa",":他演那個角色？@@"," 203.67.120.177 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","LunacyAlma",":神經外科的醫生","  61.64.103.225 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","kcamus",":其中一個是不是懂世長樂團的一員??"," 203.73.175.179 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","lucdiane",":感覺上就是有點笨笨的女生","  61.230.52.214 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","pigs",":有李繼民的圖嗎","   61.71.92.225 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","kodance2003",":http://www.wretch.cc/album/album.php?id=k"," 140.116.122.87 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","kodance2003",":odance2003&book=8  有圖有真相48小時後自D"," 140.116.122.87 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","Carciaparra",":又還沒48小時"," 61.229.112.202 06/24
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","ifay",":Bobo有FB粉絲團可以加  快去"," 09/23 01:48
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","Numm",": 別秀下限了"," 06/20 16:58
","噓 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","Numm",": 別秀下限了"," 06/20 16:59
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","NTHU5566",": 魯叔我跟你同一天生日耶，我也想成為跟你一樣會講故事的"," 07/05 10:46
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","NTHU5566",": 人"," 07/05 10:46
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119460222.A.5C3.html","kodance2003 (星期五告別台南)","Re: [前藝人] 有BOBO的八卦嗎  身材很好那個","Thu Jun 23 01:23:27 2005","imyentsen",": 朝聖推！"," 07/07 13:43
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","thanksto",":話說賭國風雲裡的他真的是讓我覺得他是女神","   210.9.181.74 06/22
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","nosweating",":推娜姐若是只靠陪睡哪可能紅到現在"," 210.85.226.124 06/22
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","RoxanneLi",":第三段為什麼一直讓我想到鬼娃新娘...","140.112.238.123 06/22
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","immortal",":總覺得馬丹娜...還是很有自己的能力+才華八!","  61.221.15.121 06/22
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","immortal",":陪睡頂多只是一開始..爭取到機會以後..還是都要","  61.221.15.121 06/22
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","immortal",":靠自己~~那不然哪有本事總橫樂壇+領到潮流那麼","  61.221.15.121 06/22
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","immortal",":多年!!~很多東西~瑪丹那都是第一人~~後世跟著模","  61.221.15.121 06/22
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","immortal",":仿~~一直到現在~~","  61.221.15.121 06/22
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","asmilly",":娜姊真的很強 不敗的天后耶","    210.85.8.25 06/22
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","solarJ",":那姐還拍過春宮錄影帶,外殼的文案還是自己寫的"," 220.139.172.54 06/22
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","solarJ",":聽說在學時成績也不錯. 知道自己要什麼的女人"," 220.139.172.54 06/22
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","Lovetech",":她真的很有自信! 在她剛紅時  有記者訪問她:","   218.167.7.96 06/22
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","Lovetech",":"妳覺得妳在20(或10)年後會在做什麼?" 她說:","   218.167.7.96 06/22
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","Lovetech",":"數我的鈔票!" (真的是自信到了極點啊orz)","   218.167.7.96 06/22
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","Rachelbomy",":一開始可能有陪睡的事,但是小有名氣有機會之","   61.30.159.96 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","Rachelbomy",":後就要各憑本事了啊,所以他蠻厲害的吧","   61.30.159.96 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","buongiorno",":推娜姐阿~~~~~~~~","  219.81.226.46 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","k24618099",":那麼保守的亞洲都有了..何況性觀念開放的...."," 03/29 21:44
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","l04",":XD"," 03/30 10:30
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","jones86723",": 人家歪國人才不care貞操這東西"," 08/16 22:02
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","redbeanlisa",": 我跟我朋友是玩狩龍10天不到就一起不上線了…"," 09/27 22:42
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","hohoms",": 建議有關單位可抽查公佈各家油墨成份，食安?"," 07/20 08:02
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","hohoms",": 放錯版了"," 07/20 08:03
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119425084.A.676.html","Lovetech (往姥姥之路前進(′▽`)╯)","Re: [名人] 好萊塢的女星也有陪睡的情況嗎","Wed Jun 22 15:37:14 2005","pix99",":"," 08/26 19:23
","噓 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","rooo",":18傘除了名盜之外其他都開雙b的車 有報導過"," 218.163.151.27 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","n16482003",":某人唱歌無藥可救...憤筆疾書ING","  140.127.27.87 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","rooo",":但開雙b不代表有錢 說不定付貸款付得很心酸..ꐠ"," 218.163.151.27 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","kisa76367",":其實我局得只有一個人唱的還可以 算清流","220.143.122.248 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","kisa76367",":但是待久了以快變毒瘤了 期待某人單飛+換公司","220.143.122.248 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","boxic",":駐先生那台是家裡買給他的好像","140.115.206.221 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","lisayu",":裡面只有祝凡剛和黃玉容比較會唱歌吧..."," 220.135.28.178 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","ehs",":裡面只有祝先生和黃先生歌聲能聽而已"," 218.163.125.99 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","ehs",":但說實在的 他們2個單飛的話 應該紅不太起來"," 218.163.125.99 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","ehs",":之前祝先生就出過專輯了 沒紅 黃先生本來也要出專輯"," 218.163.125.99 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","ehs",":但後來拋棄滾時 投靠喬竭力去了(不知道他腦袋在想啥)"," 218.163.125.99 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","lisayu",":其實在橋節力的機會真的比較多 也沒有什麼對錯꜠"," 220.135.28.178 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","kisa76367",":沒錯 我說的是氣功散那位 為什麼要墮落到喬阿","220.143.122.248 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","koja",":滾石沒有要捧黃的感覺耶..橋仗著節目多..有7788.."," 220.142.172.22 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","lisayu",":不過我還是覺得他們很可惜..."," 220.135.28.178 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","koja",":可以養一堆藝人,.,,"," 220.142.172.22 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","koja",":藝人沒機會亮相就真的會紅不了...唉~"," 220.142.172.22 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","ehs",":也對啦 在喬竭力那邊 演戲上節目機會很多 現在藝人都"," 218.163.125.99 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","kisa76367",":滾石真沒眼光阿......","220.143.122.248 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","lunatich",":紅了個7788就牽連出一堆妖魔鬼怪..."," 61.231.115.209 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","ehs",":想賺錢而已 當然會投靠喬竭力@@ 我也覺得他們倆可惜ꐠ"," 218.163.125.99 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","rooo",":滾石不是沒眼光...是沒錢! 哈"," 218.163.151.27 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","akame",":明道還是在冒險王比較好  (嘆)","140.127.179.229 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","gingerale",":黃玉榮可以朝拍電影方向走耶  應該會紅我愛他","  210.70.146.56 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","jill",":祝先生既然有錢去加拿大，雙B應該不是什麼難事吧?"," 203.192.176.65 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","koja",":看報紙~五個人當中只有黃目前處於負債.."," 220.142.172.22 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","champagneivy",":主打師奶跟大學生啊...哈哈哈哈哈哈哈哈哈","140.112.221.119 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","lisayu",":不過支持者很多都是國中生 -_-""""," 220.135.28.178 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","Glace",":洨刀腰都斷了 連5566都沒出現 幹嘛弄個一把傘捧他?"," 61.229.191.155 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","stationery",":洨刀是誰啊 是不是在許惠心阿姨過夜的?","   163.25.118.8 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","pict404",":冒險王+1...哎哎哎 瞧竭力害人不淺"," 218.171.208.56 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","fireyeh",":冒險王+1...","  210.85.255.59 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","Takuaki",":冒險王+1","   203.70.5.187 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","fu6xjp6",":冒險王加一","  219.84.13.250 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","Carciaparra",":王人腐加油沒有付錢"," 61.229.112.202 06/24
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","dotcool",":我覺得住先生很帥耶...可惜了XD","  59.120.106.38 06/24
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","buongiorno",":冒險王+1"," 219.81.238.180 06/24
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","cookieguy",":冒險王+1"," 218.168.87.247 06/24
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","boxic",":完蛋~我說錯了 是捧亡哨委啦!!不是洨刀~~~Q____Q","140.115.206.221 06/24
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","boxic",":我根本就不記得誰是誰~~啊阿阿~還被m~真是害羞~~","140.115.206.221 06/24
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","boxic",":是亡哨為 不是洨刀不是洨刀~~~","140.115.206.221 06/24
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119519414.A.1B9.html","boxic (my happy tune)","Re: [問]有沒有183Glub的八卦阿?","Thu Jun 23 17:46:17 2005","sweetshania",":黃先生也出過~東海小王子"," 218.163.112.46 06/26
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119535610.A.ACE.html","eslite12 (recta sequi)","Re: [政商] 那我可不可以問一下陳奇邁的八卦? ","Thu Jun 23 22:26:45 2005","bondsma",":這篇有些人名看的比火星文還累..Orz","  61.229.167.32 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119535610.A.ACE.html","eslite12 (recta sequi)","Re: [政商] 那我可不可以問一下陳奇邁的八卦? ","Thu Jun 23 22:26:45 2005","fallingsun",":來人呀!! 解碼給b大看.......XD"," 218.172.109.15 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119535610.A.ACE.html","eslite12 (recta sequi)","Re: [政商] 那我可不可以問一下陳奇邁的八卦? ","Thu Jun 23 22:26:45 2005","eten",":另一陳：陳師夢","218.167.178.105 06/24
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119535610.A.ACE.html","eslite12 (recta sequi)","Re: [政商] 那我可不可以問一下陳奇邁的八卦? ","Thu Jun 23 22:26:45 2005","eten",":國泰非蔡姓創辦人的女婿猜應該是白秀熊","218.167.178.105 06/24
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119535610.A.ACE.html","eslite12 (recta sequi)","Re: [政商] 那我可不可以問一下陳奇邁的八卦? ","Thu Jun 23 22:26:45 2005","eten",":粥姓市議員為周柏啞","218.167.178.105 06/24
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119535610.A.ACE.html","eslite12 (recta sequi)","Re: [政商] 那我可不可以問一下陳奇邁的八卦? ","Thu Jun 23 22:26:45 2005","eten",":松江路某大廟：行天宮 現任住持姓黃","218.167.178.105 06/24
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119535610.A.ACE.html","eslite12 (recta sequi)","Re: [政商] 那我可不可以問一下陳奇邁的八卦? ","Thu Jun 23 22:26:45 2005","eslite12",":不是是陳根吐的女婿淋家成","   59.117.5.155 06/24
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119535610.A.ACE.html","eslite12 (recta sequi)","Re: [政商] 那我可不可以問一下陳奇邁的八卦? ","Thu Jun 23 22:26:45 2005","eten",":忘了淋家成的存在了，關在研考會冰宮關到忘這個人了","218.167.167.142 06/24
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119535610.A.ACE.html","eslite12 (recta sequi)","Re: [政商] 那我可不可以問一下陳奇邁的八卦? ","Thu Jun 23 22:26:45 2005","skyjade",":吳子是台灣鹹士,偶爾會上苯胡的節目"," 163.13.100.130 06/24
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119535610.A.ACE.html","eslite12 (recta sequi)","Re: [政商] 那我可不可以問一下陳奇邁的八卦? ","Thu Jun 23 22:26:45 2005","Iluvatar",": 東南亞租借區"," 07/10 16:29
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119459641.A.D9B.html","XiJun (.r2)","Re: 請問港星Grace葉佩雯","Thu Jun 23 01:11:25 2005","rosemand",":撲~ 我很喜歡梁落失耶@@ 你可以再多說一點嗎?"," 220.138.221.56 06/23
","推 "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119459641.A.D9B.html","XiJun (.r2)","Re: 請問港星Grace葉佩雯","Thu Jun 23 01:11:25 2005","nissy",":我覺得她長的有點像男的...英皇什麼明星都有...","140.130.202.132 06/23
","→ "
"False","https://www.ptt.cc/bbs/Gossiping/M.1119459641.A.D9B.html","XiJun (.r2)","Re: 請問港星Grace葉佩雯","Thu Jun 23 01:11:25 2005","MEISHE",":昨天自游時報有報梁 號稱張柏支接班人??17歲","140.112.221.214 06/23
","推 "
